		SIKKIM MANIPAL UNIVERSITY 

		GRADE SHEET - MAY/JUNE 2025 EXAMINATIONS.  

Subject Code  : GN201A1			(REF CODE:CSE404)
Subject Title : UNIVERSAL HUMAN VALUE II (CSE/CSML/IOT/EC/VLSI/EE/IT/ME/CE/AIDS)
Subject Credit : 3.0 

REGNO		INT	   UM		TOT	GRADE
202412511	34.90	 19.5	     55.00	D

202300387	39.10	   25	     65.00	C
202300558	46.50	   39	     86.00	S

202200505	29.90	   13	     43.00	E
202300295	36.10	   39	     76.00	A
202300519	39.80	 39.5	     80.00	A
202413505	31.50	   27	     59.00	C
202413506	33.00	   29	     62.00	C
202413508	34.60	   30	     65.00	C
202413509	27.50	 15.5	     43.00	E
202413510	36.20	   29	     66.00	B
202413511	33.40	   31	     65.00	C
202413512	34.10	   29	     64.00	C

202300062	35.60	   15	     51.00	D
202300208	38.80	   23	     62.00	C
202300249	43.20	 36.5	     80.00	A
202300301	40.70	   31	     72.00	B
202300313	36.70	 31.5	     69.00	B
202300323	41.35	   32	     74.00	A
202300368	35.30	   25	     61.00	C
202300418	36.60	   15	     52.00	D
202300438	35.90	   21	     57.00	C
202300520	44.75	   36	     81.00	A
202300526	41.40	   26	     68.00	B
202300529	42.90	   36	     79.00	A
202300570	33.80	   29	     63.00	C
202300571	41.15	   40	     82.00	A
202300582	42.45	 37.5	     80.00	A
202300584	41.05	 17.5	     59.00	C
202300625	41.95	 34.5	     77.00	A

202300004	35.00	  9.5	     45.00	E
202300262	41.85	   18	     60.00	C
202300278	33.10	 13.5	     47.00	E
202300284	38.50	   26	     65.00	C
202300415	37.50	   31	     69.00	B
202300478	43.50	 36.5	     80.00	A
202300491	42.15	 16.5	     59.00	C
202300498	36.00	 24.5	     61.00	C
202300500	43.55	   31	     75.00	A
202415516	25.75	 17.5	     44.00	E
202415517	39.45	 28.5	     68.00	B
202415518	40.35	 26.5	     67.00	B
202415519	26.20	   14	     41.00	E
202415520	29.70	   11	     41.00	E
202415521	36.80	 23.5	     61.00	C
202415522	41.00	 20.5	     62.00	C
202415523	33.70	    8	     42.00	E
202415524	37.90	 24.5	     63.00	C
202415525	43.30	   31	     75.00	A
202415526	40.90	   30	     71.00	B
202415527	37.30	 18.5	     56.00	D
202415528	35.50	   16	     52.00	D
202415529	30.10	   14	     45.00	E
202415530	37.05	 25.5	     63.00	C

202200473	27.25	   16	     44.00	E
202200479	31.25	 25.5	     57.00	C
202200499	30.90	   31	     62.00	C
202200503	35.35	   AB	      0.00	I
202200542	29.40	 10.5	     40.00	E
202300017	31.50	   20	     52.00	D
202300049	 6.60	   AB	      0.00	I
202300065	35.85	 34.5	     71.00	B
202300092	36.80	 28.5	     66.00	B
202300121	38.65	   39	     78.00	A
202300133	36.40	   30	     67.00	B
202300154	28.00	   19	     47.00	E
202300163	31.70	   17	     49.00	D
202300185	35.40	   23	     59.00	C
202300305	37.55	 34.5	     73.00	B
202300321	41.80	 31.5	     74.00	A
202300357	37.60	 29.5	     68.00	B
202300380	35.40	 18.5	     54.00	D
202300383	38.80	 37.5	     77.00	A
202300430	39.95	   35	     75.00	A
202300431	26.75	   13	     40.00	E
202300433	 0.00	   DT	      0.00	DT
202300492	32.90	   30	     63.00	C
202300506	33.90	 33.5	     68.00	B
202300574	38.00	   32	     70.00	B
202300581	33.95	 11.5	     46.00	E
202300604	41.85	   44	     86.00	S
202418502	32.75	 20.5	     54.00	D
202418503	34.10	 32.5	     67.00	B
202418504	37.60	 31.5	     70.00	B
202418505	42.50	 33.5	     76.00	A
202418506	35.20	   27	     63.00	C
202418507	35.60	   18	     54.00	D
202418508	34.45	   21	     56.00	D
202418509	30.90	 26.5	     58.00	C
202418510	30.50	   17	     48.00	E
202418511	26.30	   AB	      0.00	I
202418512	28.05	 14.5	     43.00	E
202418513	27.45	 17.5	     45.00	E
202418514	24.55	 19.5	     45.00	E
202418515	36.50	 26.5	     63.00	C
202418516	34.75	 15.5	     51.00	D
202418517	24.45	   22	     47.00	E
202418518	34.80	   24	     59.00	C
202418519	38.15	 31.5	     70.00	B
202418520	32.60	   14	     47.00	E
202100169	21.50	   10	     32.00	F

202300006	41.80	 39.5	     82.00	A
202300011	31.95	 18.5	     51.00	D
202300030	 0.00	   DT	      0.00	DT
202300045	45.05	   40	     86.00	S
202300067	43.00	   28	     71.00	B
202300069	30.10	   28	     59.00	C
202300081	37.50	 30.5	     68.00	B
202300098	45.30	   24	     70.00	B
202300138	42.35	 32.5	     75.00	A
202300188	39.85	 26.5	     67.00	B
202300189	37.50	 18.5	     56.00	D
202300198	39.05	 30.5	     70.00	B
202300210	42.25	   37	     80.00	A
202300217	42.80	 28.5	     72.00	B
202300226	29.75	 20.5	     51.00	D
202300231	40.10	 32.5	     73.00	B
202300232	38.80	 24.5	     64.00	C
202300237	46.30	   44	     91.00	S
202300242	47.75	   41	     89.00	S
202300252	44.10	 42.5	     87.00	S
202300258	41.15	   31	     73.00	B
202300267	37.80	 21.5	     60.00	C
202300271	41.95	   34	     76.00	A
202300272	43.70	   36	     80.00	A
202300282	25.75	 13.5	     40.00	E
202300288	42.70	 31.5	     75.00	A
202300292	43.85	   37	     81.00	A
202300317	38.75	   32	     71.00	B
202300319	40.70	   36	     77.00	A
202300324	42.85	   28	     71.00	B
202300325	39.40	   36	     76.00	A
202300326	46.45	 40.5	     87.00	S
202300327	41.95	 30.5	     73.00	B
202300330	40.80	   33	     74.00	A
202300364	40.80	   27	     68.00	B
202300400	36.80	 35.5	     73.00	B
202300401	46.50	 38.5	     85.00	S
202300416	40.20	 27.5	     68.00	B
202300421	45.70	   27	     73.00	B
202300422	44.60	 28.5	     74.00	A
202300424	43.75	   35	     79.00	A
202300435	 0.00	   DT	      0.00	DT
202300456	37.95	 25.5	     64.00	C
202300459	45.70	 43.5	     90.00	S
202300465	45.05	 34.5	     80.00	A
202300470	39.15	   32	     72.00	B
202300488	45.35	 39.5	     85.00	S
202300512	43.85	   39	     83.00	S
202300525	46.90	 42.5	     90.00	S
202300532	44.95	 26.5	     72.00	B
202300547	44.05	 37.5	     82.00	A
202300550	30.40	   23	     54.00	D
202300556	42.75	   31	     74.00	A
202300589	32.95	   19	     52.00	D
202300636	33.15	   16	     50.00	D
202300655	34.70	 21.5	     57.00	C
202441501	35.60	   AB	      0.00	I
202100377	39.10	 25.5	     65.00	C

Mean = 64.861504		SD = 12.369679
Lower cut off for E = 40.000000
Lower cut off for S = 83.000000
Step size = 8.600000
Lower cut off for D = 49.000000
Lower cut off for C = 57.000000
Lower cut off for B = 66.000000
Lower cut off for A = 74.000000
No. of Absentees = 8
No. of Malpractices = 0
No. of Detentions = 9
No. of NA = 0
No. of students appeared = 426

Abbreviations : INT = IN SEM marks, UM : END SEM marks.

